Track	Start_Time	Pitch	Duration	Dynamic
1.0	326.900	68	2.800	49
0.0	326.900	68	2.800	49
0.0	327.940	60	2.560	17
1.0	327.940	60	2.560	17
1.0	328.920	63	1.500	45
0.0	328.920	63	1.500	45
1.0	329.920	69	1.790	65
0.0	329.920	69	1.790	65
0.0	330.920	60	2.310	29
1.0	330.920	60	2.310	29
0.0	331.850	63	1.110	25
1.0	331.850	63	1.110	25
1.0	332.960	66	1.210	57
0.0	332.960	66	1.210	57
0.0	333.960	60	1.270	29
1.0	333.960	60	1.270	29
1.0	334.980	63	1.940	41
0.0	334.980	63	1.940	41
0.0	335.940	44	11.310	53
1.0	335.940	32	11.190	57
1.0	335.940	44	11.310	53
0.0	335.940	32	11.190	57
0.0	337.900	60	0.970	13
1.0	337.900	60	0.970	13
1.0	338.200	63	1.200	49
0.0	338.200	63	1.200	49
1.0	338.960	56	1.130	49
0.0	338.960	56	1.130	49
1.0	339.960	60	1.800	41
0.0	339.960	60	1.800	41
0.0	340.980	63	1.110	73
1.0	340.980	63	1.110	73
1.0	341.980	57	2.0	69
0.0	341.980	57	2.0	69
1.0	342.960	60	1.920	57
0.0	342.960	60	1.920	57
1.0	343.960	63	1.890	57
0.0	343.960	63	1.890	57
0.0	345.0	54	1.670	57
1.0	345.0	54	1.670	57
0.0	345.940	60	1.400	49
1.0	345.940	60	1.400	49
1.0	346.960	63	1.200	57
0.0	346.960	63	1.200	57
1.0	347.980	32	11.270	57
0.0	347.980	32	11.270	57
1.0	348.0	44	11.330	61
0.0	348.0	44	11.330	61
0.0	348.100	52	1.200	69
1.0	348.100	52	1.200	69
0.0	349.300	64	2.560	61
1.0	349.300	64	2.560	61
0.0	350.0	68	1.900	73
1.0	350.0	68	1.900	73
1.0	351.100	73	5.100	61
0.0	351.100	73	5.100	61
0.0	352.0	64	2.750	69
1.0	352.0	64	2.750	69
1.0	353.100	68	2.400	53
0.0	353.100	68	2.400	53
0.0	354.100	76	1.980	77
1.0	354.100	76	1.980	77
0.0	354.980	64	2.290	45
1.0	354.980	64	2.290	45
0.0	355.960	68	2.200	61
1.0	355.960	68	2.200	61
0.0	356.920	73	3.800	57
1.0	356.920	73	3.800	57
0.0	357.900	64	2.180	53
1.0	357.900	64	2.180	53
1.0	358.940	68	1.100	61
0.0	358.940	68	1.100	61
1.0	359.920	32	11.290	61
0.0	359.920	44	11.420	57
0.0	359.920	32	11.290	61
1.0	359.920	44	11.420	57
1.0	360.960	52	2.710	53
0.0	360.960	52	2.710	53
1.0	361.920	56	2.380	57
0.0	361.920	56	2.380	57
0.0	362.980	61	5.210	41
1.0	362.980	61	5.210	41
1.0	363.980	52	2.590	49
0.0	363.980	52	2.590	49
0.0	364.900	56	2.460	69
1.0	364.900	56	2.460	69
0.0	365.860	64	3.480	49
1.0	365.860	64	3.480	49
1.0	366.900	52	2.550	57
0.0	366.900	52	2.550	57
1.0	367.920	56	2.270	77
0.0	367.920	56	2.270	77
1.0	368.920	61	1.670	77
0.0	368.920	61	1.670	77
1.0	369.980	52	1.210	85
0.0	369.980	52	1.210	85
0.0	370.960	56	1.160	53
1.0	370.960	56	1.160	53
0.0	372.300	51	1.520	57
1.0	372.300	51	1.520	57
0.0	372.400	44	11.420	57
1.0	372.400	44	11.420	57
0.0	372.500	32	11.350	57
1.0	372.500	32	11.350	57
0.0	373.300	57	1.420	61
1.0	373.300	57	1.420	61
1.0	373.960	54	0.790	61
0.0	373.960	54	0.790	61
1.0	374.960	60	0.980	69
0.0	374.960	60	0.980	69
1.0	375.940	57	0.990	69
0.0	375.940	57	0.990	69
1.0	376.940	63	1.800	57
0.0	376.940	63	1.800	57
0.0	377.980	60	1.600	69
1.0	377.980	60	1.600	69
0.0	379.0	66	1.110	53
1.0	379.0	66	1.110	53
0.0	379.920	63	1.260	57
1.0	379.920	63	1.260	57
1.0	380.960	69	1.230	65
0.0	380.960	69	1.230	65
0.0	381.940	66	1.400	53
1.0	381.940	66	1.400	53
0.0	383.100	72	0.190	61
1.0	383.100	72	0.190	61
0.0	384.300	32	11.140	69
1.0	384.300	32	11.140	69
0.0	384.400	44	11.170	73
0.0	384.400	52	0.920	69
1.0	384.400	44	11.170	73
1.0	384.400	52	0.920	69
0.0	385.300	61	0.940	57
1.0	385.300	61	0.940	57
0.0	385.980	56	0.810	53
1.0	385.980	56	0.810	53
0.0	386.980	64	0.920	61
1.0	386.980	64	0.920	61
0.0	387.940	61	0.770	49
1.0	387.940	61	0.770	49
0.0	388.940	68	1.0	53
1.0	388.940	68	1.0	53
0.0	389.870	64	4.820	53
1.0	389.870	64	4.820	53
1.0	390.960	73	1.440	49
0.0	390.960	73	1.440	49
1.0	391.980	68	0.960	37
0.0	391.980	68	0.960	37
0.0	392.960	76	1.190	53
1.0	392.960	76	1.190	53
1.0	394.0	73	1.110	37
